Część;Dział;Rozdział;Treść;Plan;id;parent;label;super_label;Treść_część;Treść_dział
85/20;852;85214;Zasiłki okresowe, celowe i pomoc w naturze oraz składki na ubezpieczenia emerytalne i rentowe;37270;85/20-852-85214;85/20-852;37.3 MLN;Zasiłki okresowe, celowe i pomoc w naturze oraz składki na ubezpieczenia emerytalne i rentowe 37.3 MLN;WOJEWÓDZTWO PODLASKIE;Pomoc społeczna
85/20;852;85216;Zasiłki stałe;31839;85/20-852-85216;85/20-852;31.8 MLN;Zasiłki stałe 31.8 MLN;WOJEWÓDZTWO PODLASKIE;Pomoc społeczna
85/20;852;85219;Ośrodki pomocy społecznej;16057;85/20-852-85219;85/20-852;16.1 MLN;Ośrodki pomocy społecznej 16.1 MLN;WOJEWÓDZTWO PODLASKIE;Pomoc społeczna
85/20;852;85228;Usługi opiekuńcze i specjalistyczne usługi opiekuńcze;6669;85/20-852-85228;85/20-852;6.7 MLN;Usługi opiekuńcze i specjalistyczne usługi opiekuńcze 6.7 MLN;WOJEWÓDZTWO PODLASKIE;Pomoc społeczna
85/20;852;85230;Pomoc w zakresie dożywiania;16513;85/20-852-85230;85/20-852;16.5 MLN;Pomoc w zakresie dożywiania 16.5 MLN;WOJEWÓDZTWO PODLASKIE;Pomoc społeczna
85/20;852;85231;Pomoc dla cudzoziemców;195;85/20-852-85231;85/20-852;0.2 MLN;Pomoc dla cudzoziemców 0.2 MLN;WOJEWÓDZTWO PODLASKIE;Pomoc społeczna
85/20;852;85295;Pozostała działalność;80;85/20-852-85295;85/20-852;0.1 MLN;Pozostała działalność 0.1 MLN;WOJEWÓDZTWO PODLASKIE;Pomoc społeczna
85/20;853;;Pozostałe zadania w zakresie polityki społecznej;7464;85/20-853;85/20;7.5 MLN;Pozostałe zadania w zakresie polityki społecznej 7.5 MLN;WOJEWÓDZTWO PODLASKIE;Pozostałe zadania w zakresie polityki społecznej
85/20;853;85321;Zespoły do spraw orzekania o niepełnosprawności;7464;85/20-853-85321;85/20-853;7.5 MLN;Zespoły do spraw orzekania o niepełnosprawności 7.5 MLN;WOJEWÓDZTWO PODLASKIE;Pozostałe zadania w zakresie polityki społecznej
85/20;854;;Edukacyjna opieka wychowawcza;436;85/20-854;85/20;0.4 MLN;Edukacyjna opieka wychowawcza 0.4 MLN;WOJEWÓDZTWO PODLASKIE;Edukacyjna opieka wychowawcza
85/20;854;85412;Kolonie i obozy oraz inne formy wypoczynku dzieci i młodzieży szkolnej, a także szkolenia młodzieży;436;85/20-854-85412;85/20-854;0.4 MLN;Kolonie i obozy oraz inne formy wypoczynku dzieci i młodzieży szkolnej, a także szkolenia młodzieży 0.4 MLN;WOJEWÓDZTWO PODLASKIE;Edukacyjna opieka wychowawcza
85/20;855;;Rodzina;460558;85/20-855;85/20;460.6 MLN;Rodzina 460.6 MLN;WOJEWÓDZTWO PODLASKIE;Rodzina
85/20;855;85502;Świadczenia rodzinne, świadczenie z funduszu alimentacyjnego oraz składki na ubezpieczenia emerytalne i rentowe z ubezpieczenia społecznego;450836;85/20-855-85502;85/20-855;450.8 MLN;Świadczenia rodzinne, świadczenie z funduszu alimentacyjnego oraz składki na ubezpieczenia emerytalne i rentowe z ubezpieczenia społecznego 450.8 MLN;WOJEWÓDZTWO PODLASKIE;Rodzina
85/20;855;85503;Karta Dużej Rodziny;40;85/20-855-85503;85/20-855;0.0 MLN;Karta Dużej Rodziny 0.0 MLN;WOJEWÓDZTWO PODLASKIE;Rodzina
85/20;855;85508;Rodziny zastępcze;49;85/20-855-85508;85/20-855;0.0 MLN;Rodziny zastępcze 0.0 MLN;WOJEWÓDZTWO PODLASKIE;Rodzina
85/20;855;85509;Działalność ośrodków adopcyjnych;1385;85/20-855-85509;85/20-855;1.4 MLN;Działalność ośrodków adopcyjnych 1.4 MLN;WOJEWÓDZTWO PODLASKIE;Rodzina
85/20;855;85513;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia rodzinne oraz za osoby pobierające zasiłki dla opiekunów;6015;85/20-855-85513;85/20-855;6.0 MLN;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia rodzinne oraz za osoby pobierające zasiłki dla opiekunów 6.0 MLN;WOJEWÓDZTWO PODLASKIE;Rodzina
85/20;855;85515;Koordynacja systemów zabezpieczenia społecznego w obszarze świadczeń rodzinnych oraz świadczenia wychowawczego;2170;85/20-855-85515;85/20-855;2.2 MLN;Koordynacja systemów zabezpieczenia społecznego w obszarze świadczeń rodzinnych oraz świadczenia wychowawczego 2.2 MLN;WOJEWÓDZTWO PODLASKIE;Rodzina
85/20;855;85516;System opieki nad dziećmi w wieku do lat 3;63;85/20-855-85516;85/20-855;0.1 MLN;System opieki nad dziećmi w wieku do lat 3 0.1 MLN;WOJEWÓDZTWO PODLASKIE;Rodzina
85/20;900;;Gospodarka komunalna i ochrona środowiska;10368;85/20-900;85/20;10.4 MLN;Gospodarka komunalna i ochrona środowiska 10.4 MLN;WOJEWÓDZTWO PODLASKIE;Gospodarka komunalna i ochrona środowiska
85/20;900;90014;Inspekcja Ochrony Środowiska;10368;85/20-900-90014;85/20-900;10.4 MLN;Inspekcja Ochrony Środowiska 10.4 MLN;WOJEWÓDZTWO PODLASKIE;Gospodarka komunalna i ochrona środowiska
85/20;921;;Kultura i ochrona dziedzictwa narodowego;10112;85/20-921;85/20;10.1 MLN;Kultura i ochrona dziedzictwa narodowego 10.1 MLN;WOJEWÓDZTWO PODLASKIE;Kultura i ochrona dziedzictwa narodowego
85/20;921;92120;Ochrona zabytków i opieka nad zabytkami;4148;85/20-921-92120;85/20-921;4.1 MLN;Ochrona zabytków i opieka nad zabytkami 4.1 MLN;WOJEWÓDZTWO PODLASKIE;Kultura i ochrona dziedzictwa narodowego
85/20;921;92121;Wojewódzkie Urzędy Ochrony Zabytków;5964;85/20-921-92121;85/20-921;6.0 MLN;Wojewódzkie Urzędy Ochrony Zabytków 6.0 MLN;WOJEWÓDZTWO PODLASKIE;Kultura i ochrona dziedzictwa narodowego
85/20;925;;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody;819;85/20-925;85/20;0.8 MLN;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody 0.8 MLN;WOJEWÓDZTWO PODLASKIE;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody
85/20;925;92502;Parki krajobrazowe;819;85/20-925-92502;85/20-925;0.8 MLN;Parki krajobrazowe 0.8 MLN;WOJEWÓDZTWO PODLASKIE;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody
85/22;;;WOJEWÓDZTWO POMORSKIE;2366552;85/22;total;2.4 MLD;WOJEWÓDZTWO POMORSKIE 2.4 MLD;WOJEWÓDZTWO POMORSKIE;WOJEWÓDZTWO POMORSKIE
85/22;010;;Rolnictwo i łowiectwo;114259;85/22-010;85/22;114.3 MLN;Rolnictwo i łowiectwo 114.3 MLN;WOJEWÓDZTWO POMORSKIE;Rolnictwo i łowiectwo
85/22;010;01005;Prace geodezyjno-urządzeniowe na potrzeby rolnictwa;16047;85/22-010-01005;85/22-010;16.0 MLN;Prace geodezyjno-urządzeniowe na potrzeby rolnictwa 16.0 MLN;WOJEWÓDZTWO POMORSKIE;Rolnictwo i łowiectwo
85/22;010;01009;Spółki wodne;200;85/22-010-01009;85/22-010;0.2 MLN;Spółki wodne 0.2 MLN;WOJEWÓDZTWO POMORSKIE;Rolnictwo i łowiectwo
85/22;010;01022;Zwalczanie chorób zakaźnych zwierząt oraz badania monitoringowe pozostałości chemicznych i biologicznych w tkankach zwierząt i produktach pochodzenia zwierzęcego;13991;85/22-010-01022;85/22-010;14.0 MLN;Zwalczanie chorób zakaźnych zwierząt oraz badania monitoringowe pozostałości chemicznych i biologicznych w tkankach zwierząt i produktach pochodzenia zwierzęcego 14.0 MLN;WOJEWÓDZTWO POMORSKIE;Rolnictwo i łowiectwo
85/22;010;01023;Inspekcja Jakości Handlowej Artykułów Rolno-Spożywczych;4104;85/22-010-01023;85/22-010;4.1 MLN;Inspekcja Jakości Handlowej Artykułów Rolno-Spożywczych 4.1 MLN;WOJEWÓDZTWO POMORSKIE;Rolnictwo i łowiectwo
85/22;010;01032;Państwowa Inspekcja Ochrony Roślin i Nasiennictwa;12466;85/22-010-01032;85/22-010;12.5 MLN;Państwowa Inspekcja Ochrony Roślin i Nasiennictwa 12.5 MLN;WOJEWÓDZTWO POMORSKIE;Rolnictwo i łowiectwo
85/22;010;01033;Wojewódzkie inspektoraty weterynarii;12408;85/22-010-01033;85/22-010;12.4 MLN;Wojewódzkie inspektoraty weterynarii 12.4 MLN;WOJEWÓDZTWO POMORSKIE;Rolnictwo i łowiectwo
85/22;010;01034;Powiatowe inspektoraty weterynarii;46186;85/22-010-01034;85/22-010;46.2 MLN;Powiatowe inspektoraty weterynarii 46.2 MLN;WOJEWÓDZTWO POMORSKIE;Rolnictwo i łowiectwo
85/22;010;01041;Program Rozwoju Obszarów Wiejskich;7235;85/22-010-01041;85/22-010;7.2 MLN;Program Rozwoju Obszarów Wiejskich 7.2 MLN;WOJEWÓDZTWO POMORSKIE;Rolnictwo i łowiectwo
85/22;010;01095;Pozostała działalność;1622;85/22-010-01095;85/22-010;1.6 MLN;Pozostała działalność 1.6 MLN;WOJEWÓDZTWO POMORSKIE;Rolnictwo i łowiectwo
85/22;020;;Leśnictwo;5750;85/22-020;85/22;5.8 MLN;Leśnictwo 5.8 MLN;WOJEWÓDZTWO POMORSKIE;Leśnictwo
85/22;020;02001;Gospodarka leśna;5750;85/22-020-02001;85/22-020;5.8 MLN;Gospodarka leśna 5.8 MLN;WOJEWÓDZTWO POMORSKIE;Leśnictwo
85/22;050;;Rybołówstwo i rybactwo;2167;85/22-050;85/22;2.2 MLN;Rybołówstwo i rybactwo 2.2 MLN;WOJEWÓDZTWO POMORSKIE;Rybołówstwo i rybactwo
85/22;050;05003;Państwowa Straż Rybacka;2167;85/22-050-05003;85/22-050;2.2 MLN;Państwowa Straż Rybacka 2.2 MLN;WOJEWÓDZTWO POMORSKIE;Rybołówstwo i rybactwo
85/22;500;;Handel;6035;85/22-500;85/22;6.0 MLN;Handel 6.0 MLN;WOJEWÓDZTWO POMORSKIE;Handel
85/22;500;50001;Inspekcja Handlowa;6035;85/22-500-50001;85/22-500;6.0 MLN;Inspekcja Handlowa 6.0 MLN;WOJEWÓDZTWO POMORSKIE;Handel
85/22;600;;Transport i łączność;68304;85/22-600;85/22;68.3 MLN;Transport i łączność 68.3 MLN;WOJEWÓDZTWO POMORSKIE;Transport i łączność
85/22;600;60003;Krajowe pasażerskie przewozy autobusowe;51516;85/22-600-60003;85/22-600;51.5 MLN;Krajowe pasażerskie przewozy autobusowe 51.5 MLN;WOJEWÓDZTWO POMORSKIE;Transport i łączność
85/22;600;60031;Przejścia graniczne;9625;85/22-600-60031;85/22-600;9.6 MLN;Przejścia graniczne 9.6 MLN;WOJEWÓDZTWO POMORSKIE;Transport i łączność
85/22;600;60055;Inspekcja Transportu Drogowego;6259;85/22-600-60055;85/22-600;6.3 MLN;Inspekcja Transportu Drogowego 6.3 MLN;WOJEWÓDZTWO POMORSKIE;Transport i łączność
85/22;600;60095;Pozostała działalność;904;85/22-600-60095;85/22-600;0.9 MLN;Pozostała działalność 0.9 MLN;WOJEWÓDZTWO POMORSKIE;Transport i łączność
85/22;630;;Turystyka;187;85/22-630;85/22;0.2 MLN;Turystyka 0.2 MLN;WOJEWÓDZTWO POMORSKIE;Turystyka
85/22;630;63095;Pozostała działalność;187;85/22-630-63095;85/22-630;0.2 MLN;Pozostała działalność 0.2 MLN;WOJEWÓDZTWO POMORSKIE;Turystyka
85/22;700;;Gospodarka mieszkaniowa;27786;85/22-700;85/22;27.8 MLN;Gospodarka mieszkaniowa 27.8 MLN;WOJEWÓDZTWO POMORSKIE;Gospodarka mieszkaniowa
85/22;700;70005;Gospodarka gruntami i nieruchomościami;27786;85/22-700-70005;85/22-700;27.8 MLN;Gospodarka gruntami i nieruchomościami 27.8 MLN;WOJEWÓDZTWO POMORSKIE;Gospodarka mieszkaniowa
85/22;710;;Działalność usługowa;34378;85/22-710;85/22;34.4 MLN;Działalność usługowa 34.4 MLN;WOJEWÓDZTWO POMORSKIE;Działalność usługowa
85/22;710;71005;Prace geologiczne (nieinwestycyjne);3;85/22-710-71005;85/22-710;0.0 MLN;Prace geologiczne (nieinwestycyjne) 0.0 MLN;WOJEWÓDZTWO POMORSKIE;Działalność usługowa
85/22;710;71012;Zadania z zakresu geodezji i kartografii;7265;85/22-710-71012;85/22-710;7.3 MLN;Zadania z zakresu geodezji i kartografii 7.3 MLN;WOJEWÓDZTWO POMORSKIE;Działalność usługowa
85/22;710;71015;Nadzór budowlany;26610;85/22-710-71015;85/22-710;26.6 MLN;Nadzór budowlany 26.6 MLN;WOJEWÓDZTWO POMORSKIE;Działalność usługowa
85/22;710;71035;Cmentarze;500;85/22-710-71035;85/22-710;0.5 MLN;Cmentarze 0.5 MLN;WOJEWÓDZTWO POMORSKIE;Działalność usługowa
85/22;750;;Administracja publiczna;127431;85/22-750;85/22;127.4 MLN;Administracja publiczna 127.4 MLN;WOJEWÓDZTWO POMORSKIE;Administracja publiczna
85/22;750;75011;Urzędy wojewódzkie;118561;85/22-750-75011;85/22-750;118.6 MLN;Urzędy wojewódzkie 118.6 MLN;WOJEWÓDZTWO POMORSKIE;Administracja publiczna
85/22;750;75018;Urzędy marszałkowskie;20;85/22-750-75018;85/22-750;0.0 MLN;Urzędy marszałkowskie 0.0 MLN;WOJEWÓDZTWO POMORSKIE;Administracja publiczna
85/22;750;75081;System powiadamiania ratunkowego;8605;85/22-750-75081;85/22-750;8.6 MLN;System powiadamiania ratunkowego 8.6 MLN;WOJEWÓDZTWO POMORSKIE;Administracja publiczna
85/22;750;75084;Funkcjonowanie wojewódzkich rad dialogu społecznego;245;85/22-750-75084;85/22-750;0.2 MLN;Funkcjonowanie wojewódzkich rad dialogu społecznego 0.2 MLN;WOJEWÓDZTWO POMORSKIE;Administracja publiczna
85/22;752;;Obrona narodowa;2642;85/22-752;85/22;2.6 MLN;Obrona narodowa 2.6 MLN;WOJEWÓDZTWO POMORSKIE;Obrona narodowa
85/22;752;75212;Pozostałe wydatki obronne;177;85/22-752-75212;85/22-752;0.2 MLN;Pozostałe wydatki obronne 0.2 MLN;WOJEWÓDZTWO POMORSKIE;Obrona narodowa
85/22;752;75224;Kwalifikacja wojskowa;2465;85/22-752-75224;85/22-752;2.5 MLN;Kwalifikacja wojskowa 2.5 MLN;WOJEWÓDZTWO POMORSKIE;Obrona narodowa
85/22;754;;Bezpieczeństwo publiczne i ochrona przeciwpożarowa;218823;85/22-754;85/22;218.8 MLN;Bezpieczeństwo publiczne i ochrona przeciwpożarowa 218.8 MLN;WOJEWÓDZTWO POMORSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/22;754;75410;Komendy wojewódzkie Państwowej Straży Pożarnej;16884;85/22-754-75410;85/22-754;16.9 MLN;Komendy wojewódzkie Państwowej Straży Pożarnej 16.9 MLN;WOJEWÓDZTWO POMORSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/22;754;75411;Komendy powiatowe Państwowej Straży Pożarnej;201275;85/22-754-75411;85/22-754;201.3 MLN;Komendy powiatowe Państwowej Straży Pożarnej 201.3 MLN;WOJEWÓDZTWO POMORSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/22;754;75415;Zadania ratownictwa górskiego i wodnego;404;85/22-754-75415;85/22-754;0.4 MLN;Zadania ratownictwa górskiego i wodnego 0.4 MLN;WOJEWÓDZTWO POMORSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/22;754;75421;Zarządzanie kryzysowe;260;85/22-754-75421;85/22-754;0.3 MLN;Zarządzanie kryzysowe 0.3 MLN;WOJEWÓDZTWO POMORSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/22;755;;Wymiar sprawiedliwości;6270;85/22-755;85/22;6.3 MLN;Wymiar sprawiedliwości 6.3 MLN;WOJEWÓDZTWO POMORSKIE;Wymiar sprawiedliwości
85/22;755;75515;Nieodpłatna pomoc prawna;6270;85/22-755-75515;85/22-755;6.3 MLN;Nieodpłatna pomoc prawna 6.3 MLN;WOJEWÓDZTWO POMORSKIE;Wymiar sprawiedliwości
85/22;758;;Różne rozliczenia;15063;85/22-758;85/22;15.1 MLN;Różne rozliczenia 15.1 MLN;WOJEWÓDZTWO POMORSKIE;Różne rozliczenia
85/22;758;75814;Różne rozliczenia finansowe;5377;85/22-758-75814;85/22-758;5.4 MLN;Różne rozliczenia finansowe 5.4 MLN;WOJEWÓDZTWO POMORSKIE;Różne rozliczenia
85/22;758;75818;Rezerwy ogólne i celowe;9686;85/22-758-75818;85/22-758;9.7 MLN;Rezerwy ogólne i celowe 9.7 MLN;WOJEWÓDZTWO POMORSKIE;Różne rozliczenia
85/22;801;;Oświata i wychowanie;18471;85/22-801;85/22;18.5 MLN;Oświata i wychowanie 18.5 MLN;WOJEWÓDZTWO POMORSKIE;Oświata i wychowanie
85/22;801;80136;Kuratoria oświaty;12407;85/22-801-80136;85/22-801;12.4 MLN;Kuratoria oświaty 12.4 MLN;WOJEWÓDZTWO POMORSKIE;Oświata i wychowanie
85/22;801;80146;Dokształcanie i doskonalenie nauczycieli;4847;85/22-801-80146;85/22-801;4.8 MLN;Dokształcanie i doskonalenie nauczycieli 4.8 MLN;WOJEWÓDZTWO POMORSKIE;Oświata i wychowanie
85/22;801;80195;Pozostała działalność;1217;85/22-801-80195;85/22-801;1.2 MLN;Pozostała działalność 1.2 MLN;WOJEWÓDZTWO POMORSKIE;Oświata i wychowanie
85/22;851;;Ochrona zdrowia;231746;85/22-851;85/22;231.7 MLN;Ochrona zdrowia 231.7 MLN;WOJEWÓDZTWO POMORSKIE;Ochrona zdrowia
85/22;851;85120;Lecznictwo psychiatryczne;30;85/22-851-85120;85/22-851;0.0 MLN;Lecznictwo psychiatryczne 0.0 MLN;WOJEWÓDZTWO POMORSKIE;Ochrona zdrowia
85/22;851;85132;Inspekcja Sanitarna;166883;85/22-851-85132;85/22-851;166.9 MLN;Inspekcja Sanitarna 166.9 MLN;WOJEWÓDZTWO POMORSKIE;Ochrona zdrowia
85/22;851;85133;Inspekcja Farmaceutyczna;2440;85/22-851-85133;85/22-851;2.4 MLN;Inspekcja Farmaceutyczna 2.4 MLN;WOJEWÓDZTWO POMORSKIE;Ochrona zdrowia
85/22;851;85146;Działalność dyspozytorni medycznych;13157;85/22-851-85146;85/22-851;13.2 MLN;Działalność dyspozytorni medycznych 13.2 MLN;WOJEWÓDZTWO POMORSKIE;Ochrona zdrowia
85/22;851;85157;Staże i specjalizacje medyczne;48174;85/22-851-85157;85/22-851;48.2 MLN;Staże i specjalizacje medyczne 48.2 MLN;WOJEWÓDZTWO POMORSKIE;Ochrona zdrowia
85/22;851;85195;Pozostała działalność;1062;85/22-851-85195;85/22-851;1.1 MLN;Pozostała działalność 1.1 MLN;WOJEWÓDZTWO POMORSKIE;Ochrona zdrowia
85/22;852;;Pomoc społeczna;296389;85/22-852;85/22;296.4 MLN;Pomoc społeczna 296.4 MLN;WOJEWÓDZTWO POMORSKIE;Pomoc społeczna
85/22;852;85202;Domy pomocy społecznej;52382;85/22-852-85202;85/22-852;52.4 MLN;Domy pomocy społecznej 52.4 MLN;WOJEWÓDZTWO POMORSKIE;Pomoc społeczna
85/22;852;85203;Ośrodki wsparcia;56307;85/22-852-85203;85/22-852;56.3 MLN;Ośrodki wsparcia 56.3 MLN;WOJEWÓDZTWO POMORSKIE;Pomoc społeczna
85/22;852;85205;Zadania w zakresie przeciwdziałania przemocy w rodzinie;1199;85/22-852-85205;85/22-852;1.2 MLN;Zadania w zakresie przeciwdziałania przemocy w rodzinie 1.2 MLN;WOJEWÓDZTWO POMORSKIE;Pomoc społeczna
85/22;852;85213;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia z pomocy społecznej oraz za osoby uczestniczące w zajęciach w centrum integracji społecznej;8124;85/22-852-85213;85/22-852;8.1 MLN;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia z pomocy społecznej oraz za osoby uczestniczące w zajęciach w centrum integracji społecznej 8.1 MLN;WOJEWÓDZTWO POMORSKIE;Pomoc społeczna
85/22;852;85214;Zasiłki okresowe, celowe i pomoc w naturze oraz składki na ubezpieczenia emerytalne i rentowe;17460;85/22-852-85214;85/22-852;17.5 MLN;Zasiłki okresowe, celowe i pomoc w naturze oraz składki na ubezpieczenia emerytalne i rentowe 17.5 MLN;WOJEWÓDZTWO POMORSKIE;Pomoc społeczna
85/22;852;85216;Zasiłki stałe;88113;85/22-852-85216;85/22-852;88.1 MLN;Zasiłki stałe 88.1 MLN;WOJEWÓDZTWO POMORSKIE;Pomoc społeczna
85/22;852;85219;Ośrodki pomocy społecznej;24033;85/22-852-85219;85/22-852;24.0 MLN;Ośrodki pomocy społecznej 24.0 MLN;WOJEWÓDZTWO POMORSKIE;Pomoc społeczna
85/22;852;85228;Usługi opiekuńcze i specjalistyczne usługi opiekuńcze;26663;85/22-852-85228;85/22-852;26.7 MLN;Usługi opiekuńcze i specjalistyczne usługi opiekuńcze 26.7 MLN;WOJEWÓDZTWO POMORSKIE;Pomoc społeczna
85/22;852;85230;Pomoc w zakresie dożywiania;21441;85/22-852-85230;85/22-852;21.4 MLN;Pomoc w zakresie dożywiania 21.4 MLN;WOJEWÓDZTWO POMORSKIE;Pomoc społeczna
85/22;852;85231;Pomoc dla cudzoziemców;67;85/22-852-85231;85/22-852;0.1 MLN;Pomoc dla cudzoziemców 0.1 MLN;WOJEWÓDZTWO POMORSKIE;Pomoc społeczna
85/22;852;85295;Pozostała działalność;600;85/22-852-85295;85/22-852;0.6 MLN;Pozostała działalność 0.6 MLN;WOJEWÓDZTWO POMORSKIE;Pomoc społeczna
85/22;853;;Pozostałe zadania w zakresie polityki społecznej;12662;85/22-853;85/22;12.7 MLN;Pozostałe zadania w zakresie polityki społecznej 12.7 MLN;WOJEWÓDZTWO POMORSKIE;Pozostałe zadania w zakresie polityki społecznej
85/22;853;85321;Zespoły do spraw orzekania o niepełnosprawności;12662;85/22-853-85321;85/22-853;12.7 MLN;Zespoły do spraw orzekania o niepełnosprawności 12.7 MLN;WOJEWÓDZTWO POMORSKIE;Pozostałe zadania w zakresie polityki społecznej
85/22;854;;Edukacyjna opieka wychowawcza;2076;85/22-854;85/22;2.1 MLN;Edukacyjna opieka wychowawcza 2.1 MLN;WOJEWÓDZTWO POMORSKIE;Edukacyjna opieka wychowawcza
85/22;854;85412;Kolonie i obozy oraz inne formy wypoczynku dzieci i młodzieży szkolnej, a także szkolenia młodzieży;2076;85/22-854-85412;85/22-854;2.1 MLN;Kolonie i obozy oraz inne formy wypoczynku dzieci i młodzieży szkolnej, a także szkolenia młodzieży 2.1 MLN;WOJEWÓDZTWO POMORSKIE;Edukacyjna opieka wychowawcza
85/22;855;;Rodzina;1156668;85/22-855;85/22;1.2 MLD;Rodzina 1.2 MLD;WOJEWÓDZTWO POMORSKIE;Rodzina
85/22;855;85502;Świadczenia rodzinne, świadczenie z funduszu alimentacyjnego oraz składki na ubezpieczenia emerytalne i rentowe z ubezpieczenia społecznego;1135693;85/22-855-85502;85/22-855;1.1 MLD;Świadczenia rodzinne, świadczenie z funduszu alimentacyjnego oraz składki na ubezpieczenia emerytalne i rentowe z ubezpieczenia społecznego 1.1 MLD;WOJEWÓDZTWO POMORSKIE;Rodzina
85/22;855;85503;Karta Dużej Rodziny;90;85/22-855-85503;85/22-855;0.1 MLN;Karta Dużej Rodziny 0.1 MLN;WOJEWÓDZTWO POMORSKIE;Rodzina
85/22;855;85508;Rodziny zastępcze;25;85/22-855-85508;85/22-855;0.0 MLN;Rodziny zastępcze 0.0 MLN;WOJEWÓDZTWO POMORSKIE;Rodzina
85/22;855;85509;Działalność ośrodków adopcyjnych;2413;85/22-855-85509;85/22-855;2.4 MLN;Działalność ośrodków adopcyjnych 2.4 MLN;WOJEWÓDZTWO POMORSKIE;Rodzina
85/22;855;85510;Działalność placówek opiekuńczo-wychowawczych;45;85/22-855-85510;85/22-855;0.0 MLN;Działalność placówek opiekuńczo-wychowawczych 0.0 MLN;WOJEWÓDZTWO POMORSKIE;Rodzina
85/22;855;85513;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia rodzinne oraz za osoby pobierające zasiłki dla opiekunów;14575;85/22-855-85513;85/22-855;14.6 MLN;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia rodzinne oraz za osoby pobierające zasiłki dla opiekunów 14.6 MLN;WOJEWÓDZTWO POMORSKIE;Rodzina
85/22;855;85515;Koordynacja systemów zabezpieczenia społecznego w obszarze świadczeń rodzinnych oraz świadczenia wychowawczego;3569;85/22-855-85515;85/22-855;3.6 MLN;Koordynacja systemów zabezpieczenia społecznego w obszarze świadczeń rodzinnych oraz świadczenia wychowawczego 3.6 MLN;WOJEWÓDZTWO POMORSKIE;Rodzina
85/22;855;85516;System opieki nad dziećmi w wieku do lat 3;258;85/22-855-85516;85/22-855;0.3 MLN;System opieki nad dziećmi w wieku do lat 3 0.3 MLN;WOJEWÓDZTWO POMORSKIE;Rodzina
85/22;900;;Gospodarka komunalna i ochrona środowiska;10606;85/22-900;85/22;10.6 MLN;Gospodarka komunalna i ochrona środowiska 10.6 MLN;WOJEWÓDZTWO POMORSKIE;Gospodarka komunalna i ochrona środowiska
85/22;900;90014;Inspekcja Ochrony Środowiska;10546;85/22-900-90014;85/22-900;10.5 MLN;Inspekcja Ochrony Środowiska 10.5 MLN;WOJEWÓDZTWO POMORSKIE;Gospodarka komunalna i ochrona środowiska
85/22;900;90095;Pozostała działalność;60;85/22-900-90095;85/22-900;0.1 MLN;Pozostała działalność 0.1 MLN;WOJEWÓDZTWO POMORSKIE;Gospodarka komunalna i ochrona środowiska
85/22;921;;Kultura i ochrona dziedzictwa narodowego;6795;85/22-921;85/22;6.8 MLN;Kultura i ochrona dziedzictwa narodowego 6.8 MLN;WOJEWÓDZTWO POMORSKIE;Kultura i ochrona dziedzictwa narodowego
85/22;921;92120;Ochrona zabytków i opieka nad zabytkami;1083;85/22-921-92120;85/22-921;1.1 MLN;Ochrona zabytków i opieka nad zabytkami 1.1 MLN;WOJEWÓDZTWO POMORSKIE;Kultura i ochrona dziedzictwa narodowego
85/22;921;92121;Wojewódzkie Urzędy Ochrony Zabytków;5712;85/22-921-92121;85/22-921;5.7 MLN;Wojewódzkie Urzędy Ochrony Zabytków 5.7 MLN;WOJEWÓDZTWO POMORSKIE;Kultura i ochrona dziedzictwa narodowego
